Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
889,6374,8/7/2011,Critical,1,2.24,0.01,Regular Air,-1.97,1.48,0.7,Ricardo Emerson,British Columbia,West,Corporate,Office Supplies,Rubber Bands,Binder Clips by OIC,Wrap Bag,0.37,8/9/2011
992,7169,3/26/2010,Medium,22,446.72,0.05,Regular Air,-39,20.28,14.39,Lela Donovan,British Columbia,West,Corporate,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Small Box,0.47,3/28/2010
993,7169,3/26/2010,Medium,30,1580.6005,0.07,Regular Air,303.53,65.99,2.79,Lela Donovan,British Columbia,West,Corporate,Technology,Telephones and Communication,V8162,Small Box,0.56,3/28/2010
1013,7427,12/15/2012,Not Specified,47,16002.29,0.09,Regular Air,4604.79,363.25,19.99,Ricardo Emerson,British Columbia,West,Corporate,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,Small Box,0.57,12/15/2012
1014,7427,12/15/2012,Not Specified,9,182.26,0.01,Regular Air,60.61,18.94,1.49,Ricardo Emerson,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box,0.35,12/16/2012
1123,8229,12/7/2009,Medium,7,3565.27,0.04,Delivery Truck,-502.81,510.14,14.7,Patrick O'Brill,British Columbia,West,Home Office,Technology,Office Machines,Okidata ML520 Series Dot Matrix Printers,Jumbo Drum,0.56,12/9/2009
1124,8229,12/7/2009,Medium,50,241.01,0,Regular Air,-4.69,4.76,3.01,Patrick O'Brill,British Columbia,West,Home Office,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",Wrap Bag,0.36,12/9/2009
1134,8290,12/9/2009,Critical,32,209.02,0.04,Regular Air,101.8,6.3,0.5,Patrick O'Brill,British Columbia,West,Home Office,Office Supplies,Labels,Avery 48,Small Box,0.39,12/11/2009
1167,8515,12/21/2010,Critical,33,729.92,0,Regular Air,99.31,20.95,4,Trudy Schmidt,British Columbia,West,Small Business,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,12/22/2010
1197,8801,8/10/2012,Low,32,2593.08,0,Express Air,-673.31,79.52,48.2,Thomas Brumley,British Columbia,West,Consumer,Furniture,Office Furnishings,Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,Medium Box,0.74,8/15/2012
1198,8801,8/10/2012,Low,25,2529.396,0.06,Express Air,371.21,125.99,3,Thomas Brumley,British Columbia,West,Consumer,Technology,Telephones and Communication,270c,Small Box,0.59,8/12/2012
1221,8992,11/12/2010,High,3,441.43,0.06,Regular Air,-154.45,140.81,24.49,Shahid Shariari,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,0.57,11/13/2010
1222,8992,11/12/2010,High,14,2145.6975,0.08,Regular Air,-176.79,195.99,4.2,Shahid Shariari,British Columbia,West,Corporate,Technology,Telephones and Communication,688,Small Box,0.6,11/14/2010
1223,8992,11/12/2010,High,18,1341.963,0,Regular Air,180.78,85.99,2.79,Shahid Shariari,British Columbia,West,Corporate,Technology,Telephones and Communication,6340,Small Box,0.58,11/13/2010
1288,9409,5/5/2012,Critical,12,1712.66,0.1,Regular Air,-390.77,152.48,4,Vicky Freymann,British Columbia,West,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.79,5/7/2012
1420,10306,7/21/2010,Low,20,310.31,0.02,Regular Air,51.5,14.58,7.4,Lela Donovan,British Columbia,West,Corporate,Furniture,Office Furnishings,DAX Clear Channel Poster Frame,Small Box,0.48,7/21/2010
1455,10470,5/4/2012,Critical,35,246.98,0.1,Regular Air,-94.78,7.38,5.21,Khloe Miller,British Columbia,West,Corporate,Furniture,Office Furnishings,"Eldon® Expressions™ Wood Desk Accessories, Oak",Small Box,0.56,5/9/2012
1497,10819,8/24/2010,Critical,35,233.39,0.06,Regular Air,-197.39,6.48,9.54,Mike Vittorini,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1905,Small Box,0.37,8/24/2010
1509,10916,3/10/2011,Medium,23,135.31,0.06,Regular Air,-49.32,5.74,5.01,Trudy Schmidt,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,0.39,3/10/2011
1512,10944,11/12/2011,High,9,181.66,0,Regular Air,-27.47,17.98,8.51,Mike Vittorini,British Columbia,West,Small Business,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,11/14/2011
1565,11301,3/22/2012,Medium,29,1194.96,0.04,Regular Air,107.45,39.98,4,Tony Chapman,British Columbia,West,Consumer,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box,0.7,3/22/2012
1567,11332,11/16/2009,Low,6,184.331,0.07,Regular Air,-89.2,35.99,5.99,Liz Price,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory41,Wrap Bag,0.38,11/20/2009
1568,11332,11/16/2009,Low,23,1223.3795,0.08,Express Air,83.57,65.99,5.92,Liz Price,British Columbia,West,Corporate,Technology,Telephones and Communication,i500plus,Small Box,0.58,11/23/2009
1575,11392,9/5/2009,Low,28,128.69,0.04,Regular Air,28.29,4.55,1.49,Sarah Bern,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,0.35,9/7/2009
1623,11745,7/19/2012,High,17,686.27,0.06,Regular Air,-345.36,40.48,19.99,Mark Cousins,British Columbia,West,Home Office,Technology,Computer Peripherals,Keytronic Designer 104- Key Black Keyboard,Small Box,0.77,7/20/2012
1644,11875,8/20/2012,Medium,19,242.63,0,Regular Air,-36.11,12.44,6.27,Shahid Hopkins,British Columbia,West,Small Business,Office Supplies,Storage & Organization,Eldon Simplefile® Box Office®,Medium Box,0.57,8/21/2012
1650,11907,8/23/2010,Low,45,4729.85,0.03,Delivery Truck,2014.82,100.97,14,Mark Cousins,British Columbia,West,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 3820 Color Inkjet Printer,Jumbo Drum,0.37,8/23/2010
1681,12129,12/25/2012,Medium,36,4852.05,0,Delivery Truck,-1197.58,122.99,70.2,Giulietta Weimer,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,12/28/2012
1753,12579,6/16/2011,Not Specified,5,70.33,0.1,Regular Air,1.07,15.04,1.97,Patrick O'Brill,British Columbia,West,Home Office,Office Supplies,Paper,White GlueTop Scratch Pads,Wrap Bag,0.39,6/16/2011
1779,12743,6/23/2010,High,39,677.518,0.09,Regular Air,168.22,20.99,0.99,Mark Cousins,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory25,Wrap Bag,0.57,6/25/2010
1803,12902,10/29/2010,Not Specified,9,302.05,0,Regular Air,-58.81,30.98,6.5,Daniel Byrd,British Columbia,West,Home Office,Technology,Computer Peripherals,Belkin ErgoBoard™ Keyboard,Small Box,0.64,10/31/2010
1860,13380,7/15/2009,Critical,24,66.12,0.09,Regular Air,4.85,2.88,0.7,Rob Dowd,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 346,Wrap Bag,0.56,7/15/2009
1898,13606,4/26/2009,Not Specified,34,109.86,0.07,Regular Air,19.04,3.38,0.85,Mike Vittorini,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,Avery Hi-Liter® Fluorescent Desk Style Markers,Wrap Bag,0.48,4/28/2009
1936,13889,9/4/2011,Medium,49,12979.1,0.03,Delivery Truck,2820.44,258.98,54.31,John Murray,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs,Jumbo Drum,0.55,9/5/2011
1952,13984,9/24/2012,Critical,30,2052.82,0.05,Regular Air,-870.61,70.71,37.58,Khloe Miller,British Columbia,West,Home Office,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Wrap Bag,0.78,9/24/2012
1953,13986,10/11/2011,High,46,1905.79,0.01,Regular Air,675.65,39.48,1.99,Kristina Nunn,British Columbia,West,Consumer,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,10/14/2011
1995,14240,2/17/2012,High,24,68.88,0,Regular Air,1.31,2.78,1.49,Ralph Kennedy,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Acco Suede Grain Vinyl Round Ring Binder,Small Box,0.39,2/18/2012
2006,14276,6/18/2009,Medium,11,110.79,0.1,Regular Air,-11.13,10.48,2.89,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Staples Battery-Operated Desktop Pencil Sharpener,Small Pack,0.6,6/19/2009
2029,14471,5/26/2011,Not Specified,44,823.63,0.03,Regular Air,375.02,18.65,3.77,Ralph Kennedy,British Columbia,West,Corporate,Furniture,Office Furnishings,3M Polarizing Light Filter Sleeves,Small Pack,0.39,5/26/2011
2030,14471,5/26/2011,Not Specified,42,286.73,0.05,Regular Air,-141.51,6.48,7.49,Ralph Kennedy,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 220,Small Box,0.37,5/28/2011
2037,14529,9/20/2010,Low,44,3819.42,0.1,Delivery Truck,-821.87,89.99,42,Lena Hernandez,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,9/24/2010
2038,14529,9/20/2010,Low,42,208.78,0.05,Regular Air,24.87,5.08,2.03,Lena Hernandez,British Columbia,West,Home Office,Furniture,Office Furnishings,"Master Caster Door Stop, Brown",Wrap Bag,0.51,9/22/2010
2087,14948,5/28/2011,Medium,6,647.78,0,Delivery Truck,-144.87,100.98,35.84,Shahid Hopkins,British Columbia,West,Small Business,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,5/29/2011
2237,16161,7/28/2012,Medium,49,2692.6895,0.03,Regular Air,768.32,65.99,4.2,Kristina Nunn,British Columbia,West,Consumer,Technology,Telephones and Communication,6162i,Small Box,0.55,7/29/2012
2238,16161,7/28/2012,Medium,38,151.19,0.03,Regular Air,60.63,3.78,0.71,Kristina Nunn,British Columbia,West,Consumer,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,7/30/2012
2261,16257,5/5/2012,Not Specified,16,102.73,0.03,Regular Air,16.33,5.98,2.5,Greg Maxwell,British Columbia,West,Home Office,Office Supplies,Envelopes,Wausau Papers Astrobrights® Colored Envelopes,Small Box,0.36,5/6/2012
2335,16806,6/17/2010,High,4,167.37,0.1,Regular Air,-132.15,43.22,4,Vicky Freymann,British Columbia,West,Home Office,Technology,Computer Peripherals,"Fellowes Mobile Numeric Keypad, Graphite",Small Box,0.64,6/18/2010
2336,16806,6/17/2010,High,18,1026.6385,0,Regular Air,-201.05,65.99,19.99,Vicky Freymann,British Columbia,West,Home Office,Technology,Telephones and Communication,iDENi80s,Small Box,0.59,6/19/2010
2393,17344,7/19/2010,Critical,40,2405.4575,0.01,Regular Air,571.54,65.99,7.69,Rob Dowd,British Columbia,West,Corporate,Technology,Telephones and Communication,5190,Small Box,0.59,7/21/2010
2399,17382,7/4/2011,Not Specified,20,2162.8165,0.01,Regular Air,223.25,125.99,8.99,Lena Hernandez,British Columbia,West,Home Office,Technology,Telephones and Communication,M70,Small Box,0.59,7/5/2011
2411,17507,6/12/2012,Medium,27,399.76,0.04,Regular Air,48.13,14.56,3.5,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,Small Box,0.58,6/12/2012
2412,17507,6/12/2012,Medium,22,5393.27,0.1,Delivery Truck,353.72,270.97,28.06,Lela Donovan,British Columbia,West,Corporate,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,6/14/2012
2442,17702,4/13/2012,High,9,264.63,0.02,Express Air,-66.78,27.48,4,Mark Cousins,British Columbia,West,Home Office,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box,0.75,4/13/2012
2453,17831,10/25/2012,Critical,34,239.3,0.06,Regular Air,41.31,6.98,2.83,Ricardo Emerson,British Columbia,West,Corporate,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,Small Pack,0.37,10/26/2012
2454,17831,10/25/2012,Critical,38,260.41,0,Express Air,-45.75,5.98,5.35,Ricardo Emerson,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1947,Small Box,0.4,10/28/2012
2498,18179,8/1/2009,Not Specified,50,3075.83,0.03,Regular Air,1207.91,60.98,1.99,Liz Price,British Columbia,West,Corporate,Technology,Computer Peripherals,Imation 5.2GB DVD-RAM,Small Pack,0.5,8/1/2009
2499,18179,8/1/2009,Not Specified,24,73.37,0.04,Regular Air,16.1,3.08,0.99,Liz Price,British Columbia,West,Corporate,Office Supplies,Labels,Avery 481,Small Box,0.37,8/2/2009
2500,18179,8/1/2009,Not Specified,50,527.6,0,Regular Air,221.59,10.31,1.79,Liz Price,British Columbia,West,Corporate,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag,0.38,8/3/2009
2629,19044,4/11/2012,Low,32,4800.44,0.08,Regular Air,1912.92,150.98,13.99,Rob Dowd,British Columbia,West,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,4/13/2012
2630,19044,4/11/2012,Low,29,271.33,0.07,Regular Air,-191.09,9.71,9.45,Rob Dowd,British Columbia,West,Corporate,Office Supplies,Storage & Organization,Filing/Storage Totes and Swivel Casters,Small Box,0.6,4/18/2012
2690,19462,9/20/2011,Medium,2,206.68,0,Regular Air,-156.47,80.98,35,Mark Cousins,British Columbia,West,Home Office,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,9/21/2011
2758,19936,11/13/2012,Critical,19,36.75,0.06,Regular Air,-9.82,1.88,1.49,Giulietta Weimer,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37,11/14/2012
2759,19936,11/13/2012,Critical,41,1115.2,0.09,Regular Air,301.31,29.89,1.99,Giulietta Weimer,British Columbia,West,Home Office,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,11/14/2012
2761,19972,6/16/2012,Critical,6,97.86,0.04,Regular Air,-21.09,14.98,8.99,Liz Price,British Columbia,West,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,0.39,6/18/2012
2777,20038,2/26/2010,Low,42,173.44,0.05,Regular Air,-172.4,4.14,6.6,Sally Knutson,British Columbia,West,Consumer,Furniture,Office Furnishings,Eldon Image Series Black Desk Accessories,Small Box,0.49,2/28/2010
2824,20389,8/11/2009,High,31,7477.78,0.09,Delivery Truck,883.29,260.98,41.91,Liz Price,British Columbia,West,Corporate,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Jumbo Box,0.59,8/13/2009
2825,20389,8/11/2009,High,24,270.39,0.01,Regular Air,-30.42,10.52,7.94,Liz Price,British Columbia,West,Corporate,Furniture,Office Furnishings,Ultra Door Pull Handle,Small Pack,0.52,8/13/2009
2826,20389,8/11/2009,High,30,201.35,0.02,Express Air,-107.37,5.98,7.5,Liz Price,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1920,Small Box,0.4,8/13/2009
2829,20422,1/26/2009,High,5,15.38,0.01,Regular Air,1.61,2.89,0.5,Gene Hale,British Columbia,West,Consumer,Office Supplies,Labels,Avery 498,Small Box,0.38,1/28/2009
2864,20676,11/22/2012,Low,22,43.97,0.04,Regular Air,-9.05,1.88,1.49,Shahid Shariari,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37,11/26/2012
2887,20807,7/21/2012,Not Specified,39,6152.52,0.08,Delivery Truck,768.06,160.98,30,Justin Hirsh,British Columbia,West,Consumer,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,7/23/2012
2890,20838,4/10/2009,Not Specified,5,20.17,0.05,Regular Air,-15.42,3.28,3.97,Shahid Shariari,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Newell 342,Wrap Bag,0.56,4/11/2009
2891,20838,4/10/2009,Not Specified,21,235.98,0.03,Regular Air,11.82,10.98,3.37,Shahid Shariari,British Columbia,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,4/11/2009
2901,20960,11/18/2011,Low,19,195.96,0.1,Regular Air,-104.82,10.97,6.5,Giulietta Weimer,British Columbia,West,Corporate,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,11/23/2011
2902,20961,1/14/2010,Not Specified,34,6607.92,0.06,Regular Air,1462.72,199.99,24.49,Lela Donovan,British Columbia,West,Corporate,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Large Box,0.46,1/16/2010
2949,21350,2/24/2011,Medium,30,278.94,0.01,Regular Air,-143.7,9.06,9.86,Ralph Kennedy,British Columbia,West,Corporate,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Small Box,0.4,2/25/2011
2986,21572,2/13/2009,Critical,42,8549.04,0.03,Regular Air,2861.01,194.3,11.54,Vicky Freymann,British Columbia,West,Home Office,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,0.59,2/15/2009
3014,21671,6/15/2010,High,15,670.94,0.02,Regular Air,87.51,45.19,1.99,Thomas Brumley,British Columbia,West,Consumer,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,0.55,6/18/2010
3156,22657,10/29/2011,High,36,9544.18,0,Express Air,3392.88,256.99,11.25,Ralph Kennedy,British Columbia,West,Corporate,Technology,Computer Peripherals,Hayes Optima 56K V.90 Internal Voice Modem,Small Box,0.51,10/30/2011
3157,22657,10/29/2011,High,8,32.92,0.05,Regular Air,-7.73,3.95,2,Ralph Kennedy,British Columbia,West,Corporate,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,0.53,10/30/2011
3238,23207,10/22/2010,Critical,11,336.91,0.1,Regular Air,42.5,30.98,8.74,Ralph Kennedy,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1979,Small Box,0.4,10/23/2010
3346,23940,4/8/2011,Medium,20,138.52,0.03,Regular Air,-895.24,4.48,49,Khloe Miller,British Columbia,West,Home Office,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,4/9/2011
3347,23940,4/8/2011,Medium,11,1735.59,0.02,Delivery Truck,-506.43,150.89,60.2,Khloe Miller,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,"Global Leather & Oak Executive Chair, Burgundy",Jumbo Drum,0.77,4/11/2011
3425,24450,7/9/2012,Critical,37,443.35,0.02,Regular Air,-21.73,11.97,4.98,Kristina Nunn,British Columbia,West,Consumer,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,7/11/2012
3426,24450,7/9/2012,Critical,41,392.61,0.08,Express Air,-100.15,9.48,7.29,Kristina Nunn,British Columbia,West,Consumer,Furniture,Office Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Small Pack,0.45,7/12/2012
3427,24450,7/9/2012,Critical,4,30.85,0.03,Regular Air,-12.88,5.98,5.79,Kristina Nunn,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 1903,Small Box,0.36,7/11/2012
3446,24580,6/23/2012,High,25,1081.22,0.08,Regular Air,130.8,43.98,8.99,Mark Cousins,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Small Pack,0.58,6/24/2012
3447,24580,6/23/2012,High,14,36.41,0.01,Regular Air,-31.45,2.23,4.57,Mark Cousins,British Columbia,West,Corporate,Furniture,Office Furnishings,Eldon Pizzaz™ Desk Accessories,Small Pack,0.41,6/25/2012
3488,24833,7/16/2010,Not Specified,45,5205.83,0.08,Delivery Truck,-818.77,124.49,51.94,Sally Knutson,British Columbia,West,Small Business,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,7/18/2010
3498,24933,7/26/2009,Low,32,3416.38,0.01,Delivery Truck,-1142.2,100.98,57.38,Shahid Shariari,British Columbia,West,Consumer,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,0.78,7/28/2009
3499,24933,7/26/2009,Low,14,142.81,0.01,Regular Air,39.64,10.14,2.27,Shahid Shariari,British Columbia,West,Consumer,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Wrap Bag,0.36,7/28/2009
3514,25031,8/23/2009,High,24,4636.62,0.1,Regular Air,-318.45,209.37,69,Sally Knutson,British Columbia,West,Consumer,Furniture,Tables,Hon 2111 Invitation™ Series Corner Table,Large Box,0.79,8/25/2009
3515,25031,8/23/2009,High,20,100.11,0.07,Regular Air,-41.7,4.98,4.7,Sally Knutson,British Columbia,West,Consumer,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,8/24/2009
3590,25633,8/1/2011,Low,36,5140.08,0.06,Delivery Truck,-582.43,145.98,51.92,Sally Knutson,British Columbia,West,Home Office,Furniture,Tables,Bevis Rectangular Conference Tables,Jumbo Box,0.69,8/6/2011
